case_id,sanctuary_id,case_type,region,state,resource_type,candidate_evidence_count,family_counts,query_text,target_evidence_ids
case_8527151e77c88b85,sanctuary_5418159f1852c5,visitor_access_route,4,TN,NFH,30,BUILDING:16; GATE:2; PARKING:3; PROPERTY:6; ROAD:1; WATER_LINE:1; WATER_POINT:1,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 30 candidate evidence rows with family counts: BUILDING:16; GATE:2; PARKING:3; PROPERTY:6; ROAD:1; WATER_LINE:1; WATER_POINT:1.",ev_parking_c8e7dc86b10f6fe7 | ev_road_a3e1f068a0a284ef | ev_building_cd44a668fcd4d846
case_85ba830b825fc0e9,sanctuary_725b946e892c9c,hydrology_repair_route,6,CO,NWR,30,BUILDING:1; PARKING:11; PROPERTY:10; ROAD:2; TRAIL:1; TRAIL_NOTE:1; WATER_LINE:4,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 30 candidate evidence rows with family counts: BUILDING:1; PARKING:11; PROPERTY:10; ROAD:2; TRAIL:1; TRAIL_NOTE:1; WATER_LINE:4.",ev_water_line_db201f880997deb9 | ev_road_463e818e3bd97972 | ev_parking_ba4ac71dde32f177
case_869dbde4dbfeedb8,sanctuary_5ab3687465ac1a,hydrology_repair_route,4,MS,NWR,61,ACCESS:1; BUILDING:2; GATE:5; PARKING:4; PROPERTY:18; ROAD:1; TRAIL:14; TRAIL_NOTE:2; WATER_LINE:14,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 61 candidate evidence rows with family counts: ACCESS:1; BUILDING:2; GATE:5; PARKING:4; PROPERTY:18; ROAD:1; TRAIL:14; TRAIL_NOTE:2; WATER_LINE:14.",ev_water_line_b7110da57841299c | ev_access_7d732c395465467b | ev_gate_3d1fe7e585f344d2 | ev_road_f410530043cc073a | ev_parking_0c3d4187364a7988
case_873a3adbcec320e9,sanctuary_5ba3850b0cb9a8,operations_facility_route,6,SD,WPA,759,ACCESS:2; BUILDING:2; GATE:620; PARKING:53; PROPERTY:63; ROAD:6; WATER_LINE:9; WATER_POINT:4,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 759 candidate evidence rows with family counts: ACCESS:2; BUILDING:2; GATE:620; PARKING:53; PROPERTY:63; ROAD:6; WATER_LINE:9; WATER_POINT:4.",ev_property_c594f64f0e95c75c | ev_building_482ad08ea5d67e83 | ev_gate_b030d83bbfa53288 | ev_road_8da80c367b15b256 | ev_water_line_bdcfd105fb49c426 | ev_water_point_b9d479cf9a71d823
case_87fa2666d6d90de3,sanctuary_2eda5800574184,operations_facility_route,6,ND,WPA,107,GATE:20; PARKING:19; PROPERTY:20; ROAD:5; WATER_LINE:43,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 107 candidate evidence rows with family counts: GATE:20; PARKING:19; PROPERTY:20; ROAD:5; WATER_LINE:43.",ev_property_99b2170a12fe7816 | ev_gate_eb7d15d762f3519d | ev_road_c9ae363a1af1e4fb | ev_water_line_e00e6a011b7313d5
case_880b925bc431bd82,sanctuary_321528d3d76b6c,visitor_access_route,4,FL,NWR,164,ACCESS:8; BLIND:1; BUILDING:16; GATE:28; PARKING:9; PROPERTY:37; ROAD:5; TRAIL:49; TRAIL_NOTE:11,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 164 candidate evidence rows with family counts: ACCESS:8; BLIND:1; BUILDING:16; GATE:28; PARKING:9; PROPERTY:37; ROAD:5; TRAIL:49; TRAIL_NOTE:11.",ev_trail_346bdfd1adcd5a5d | ev_trail_note_864c30469ee84fcd | ev_parking_6d3529b2c7080048 | ev_road_2e29b73d823135f6 | ev_access_1b5c35ccac399a19 | ev_building_f5be32a1f421e54c
case_881b64626cbbb62f,sanctuary_efba56a44b3c55,hydrology_repair_route,4,PR,NWR,67,ACCESS:7; BLIND:1; BUILDING:3; GATE:9; PARKING:7; PROPERTY:15; ROAD:3; TRAIL:15; TRAIL_NOTE:7,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 67 candidate evidence rows with family counts: ACCESS:7; BLIND:1; BUILDING:3; GATE:9; PARKING:7; PROPERTY:15; ROAD:3; TRAIL:15; TRAIL_NOTE:7.",ev_access_bdec74eb55904768 | ev_gate_05745fa83dd6810f | ev_road_04af23319cf54f85 | ev_parking_6e6af7cb5f60ee2d
case_885c9c75a04149e9,sanctuary_e49b64c1d9cea6,visitor_access_route,2,AZ,NWR,115,ACCESS:1; BLIND:14; BUILDING:5; GATE:3; PARKING:16; PROPERTY:34; ROAD:30; TRAIL:9; TRAIL_NOTE:2; WATER_LINE:1,"Reconstruct an ordered refuge evidence route for intent visitor_access_route. Recover the strongest evidence route for visitor movement, trails, parking, roads, and public-use support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: TRAIL | TRAIL_NOTE | PARKING | ROAD | ACCESS | BUILDING | BLIND. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 115 candidate evidence rows with family counts: ACCESS:1; BLIND:14; BUILDING:5; GATE:3; PARKING:16; PROPERTY:34; ROAD:30; TRAIL:9; TRAIL_NOTE:2; WATER_LINE:1.",ev_trail_403f616e368c1b54 | ev_trail_note_6056f9930b17897d | ev_parking_4db29ddbdf3b1073 | ev_road_37ab7d2a450f1a01 | ev_access_b05258e4f9190701 | ev_building_13e2262a7d045fc9
case_89f7090d8ff0eef9,sanctuary_ca5e96d973c6ed,operations_facility_route,4,NC,NWR,108,ACCESS:3; BLIND:2; BUILDING:1; GATE:29; PARKING:16; PROPERTY:36; ROAD:2; TRAIL:10; TRAIL_NOTE:9,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 108 candidate evidence rows with family counts: ACCESS:3; BLIND:2; BUILDING:1; GATE:29; PARKING:16; PROPERTY:36; ROAD:2; TRAIL:10; TRAIL_NOTE:9.",ev_property_e7562635603607f1 | ev_building_dbd1b5bdfc111d07 | ev_gate_a3259a32db9adc53 | ev_road_eff978ba494f82b7
case_8a35cc8b47762097,sanctuary_c32e32a8950596,hydrology_repair_route,8,CA,NWR,80,BLIND:20; BUILDING:5; GATE:2; PARKING:10; PROPERTY:30; ROAD:2; TRAIL:7; TRAIL_NOTE:3; WATER_LINE:1,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 80 candidate evidence rows with family counts: BLIND:20; BUILDING:5; GATE:2; PARKING:10; PROPERTY:30; ROAD:2; TRAIL:7; TRAIL_NOTE:3; WATER_LINE:1.",ev_water_line_a7814c20428f320e | ev_gate_ff692177b9802b2f | ev_road_4550314bf1a65f17 | ev_parking_ec088bc5cf377b68
case_8b4aaad66df794c7,sanctuary_d85cdfa249c981,hydrology_repair_route,6,UT,NWR,113,BUILDING:3; GATE:6; PARKING:10; PROPERTY:20; ROAD:12; TRAIL:5; TRAIL_NOTE:1; WATER_LINE:55; WATER_POINT:1,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 113 candidate evidence rows with family counts: BUILDING:3; GATE:6; PARKING:10; PROPERTY:20; ROAD:12; TRAIL:5; TRAIL_NOTE:1; WATER_LINE:55; WATER_POINT:1.",ev_water_line_4d274a86bf5967c8 | ev_water_point_a5de198f763863e9 | ev_gate_8d2b4518e8108147 | ev_road_612b79ce8f0a7de0 | ev_parking_684f3e9b79f0e5d3
case_8bc7522e5ae40de9,sanctuary_30565614356b6b,hydrology_repair_route,5,MA,NWR,109,BUILDING:2; GATE:12; PARKING:16; PROPERTY:23; ROAD:4; TRAIL:38; TRAIL_NOTE:14,"Reconstruct an ordered refuge evidence route for intent hydrology_repair_route. Recover the strongest evidence route for water-control risk and access continuity. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: WATER_LINE | WATER_POINT | ACCESS | GATE | ROAD | PARKING | FENCE. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 109 candidate evidence rows with family counts: BUILDING:2; GATE:12; PARKING:16; PROPERTY:23; ROAD:4; TRAIL:38; TRAIL_NOTE:14.",ev_gate_952392873827e0a3 | ev_road_615d4487fa064c0c | ev_parking_69b0fa99acd032cb
case_8be4a763018de728,sanctuary_67bbf60367772d,operations_facility_route,6,ND,WPA,44,GATE:34; PROPERTY:2; WATER_LINE:8,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 44 candidate evidence rows with family counts: GATE:34; PROPERTY:2; WATER_LINE:8.",ev_property_e9b0721794f68e81 | ev_gate_ee9c3d94dd3afac5 | ev_water_line_eafc33e70b6492c4
case_8c790d73e6bf83b4,sanctuary_557180e9d849f7,operations_facility_route,4,AL,NWR,108,ACCESS:7; BUILDING:11; GATE:9; PARKING:14; PROPERTY:47; ROAD:11; TRAIL:4; TRAIL_NOTE:4; WATER_LINE:1,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 108 candidate evidence rows with family counts: ACCESS:7; BUILDING:11; GATE:9; PARKING:14; PROPERTY:47; ROAD:11; TRAIL:4; TRAIL_NOTE:4; WATER_LINE:1.",ev_property_0bc22842ac751719 | ev_building_ed65f3c52b578399 | ev_gate_40d18f46f3150e74 | ev_road_13f490a30448a9e2 | ev_water_line_4c936c3a04bdb522
case_8d19b83e3d883a37,sanctuary_d19b796e954f9b,operations_facility_route,4,LA,NWR,119,ACCESS:2; BUILDING:2; GATE:4; PARKING:20; PROPERTY:48; ROAD:12; TRAIL:17; TRAIL_NOTE:12; WATER_LINE:2,"Reconstruct an ordered refuge evidence route for intent operations_facility_route. Recover the strongest evidence route for facility/property operations and boundary support. Use the evidence catalog rows that share this case's sanctuary_id. Prefer the first strong record available from each family in this order: PROPERTY | BUILDING | GATE | FENCE | ROAD | WATER_LINE | WATER_POINT. Within a family, the public evidence text is intentionally lossy; use the training routes to infer which normalized attributes, family context, and source patterns tend to indicate stronger evidence. This sanctuary has 119 candidate evidence rows with family counts: ACCESS:2; BUILDING:2; GATE:4; PARKING:20; PROPERTY:48; ROAD:12; TRAIL:17; TRAIL_NOTE:12; WATER_LINE:2.",ev_property_c0c13ebff3084744 | ev_building_6946a89c02418e62 | ev_gate_05c74bdb2d93519a | ev_road_6f6bb33a39546e33 | ev_water_line_dce75b06239188f1
